host,source,year,dyad,FDI_AM
BGD,KOR,1991,BGD_KOR,3.055
BGD,KOR,1992,BGD_KOR,4.444
BGD,KOR,1993,BGD_KOR,-0.346
BGD,KOR,1994,BGD_KOR,24.569
BGD,KOR,1995,BGD_KOR,9.98
BGD,KOR,1996,BGD_KOR,12.79
BGD,KOR,1997,BGD_KOR,10.726
BGD,KOR,1998,BGD_KOR,31.285
BGD,KOR,1999,BGD_KOR,42.088
BGD,KOR,2e3,BGD_KOR,-0.417
BGD,KOR,2001,BGD_KOR,17
BGD,KOR,2002,BGD_KOR,-39
BGD,KOR,2003,BGD_KOR,-1
BGD,KOR,2004,BGD_KOR,3
BGD,KOR,2005,BGD_KOR,2
BGD,KOR,2006,BGD_KOR,-1
BGD,KOR,2007,BGD_KOR,8
BGD,KOR,2008,BGD_KOR,4
BGD,KOR,2009,BGD_KOR,-5
BGD,KOR,2010,BGD_KOR,44
BGD,KOR,2011,BGD_KOR,37
BGD,KOR,2012,BGD_KOR,47
BGD,LUX,2002,BGD_LUX,-72
BGD,LUX,2003,BGD_LUX,NA
BGD,LUX,2004,BGD_LUX,NA
BGD,LUX,2005,BGD_LUX,NA
BGD,LUX,2006,BGD_LUX,NA
BGD,LUX,2007,BGD_LUX,NA
BGD,LUX,2008,BGD_LUX,NA
BGD,LUX,2009,BGD_LUX,NA
BGD,LUX,2010,BGD_LUX,NA
BGD,LUX,2011,BGD_LUX,NA
BGD,LUX,2012,BGD_LUX,7894
BGD,MEX,1990,BGD_MEX,NA
BGD,MEX,1991,BGD_MEX,NA
BGD,MEX,1992,BGD_MEX,NA
BGD,MEX,1993,BGD_MEX,NA
BGD,MEX,1994,BGD_MEX,NA
BGD,MEX,1995,BGD_MEX,NA
BGD,MEX,1996,BGD_MEX,NA
BGD,MEX,1997,BGD_MEX,NA
BGD,MEX,1998,BGD_MEX,NA
BGD,MEX,1999,BGD_MEX,NA
BGD,MEX,2e3,BGD_MEX,NA
BGD,MEX,2001,BGD_MEX,NA
BGD,MEX,2002,BGD_MEX,NA
BGD,MEX,2003,BGD_MEX,NA
BGD,MEX,2004,BGD_MEX,NA
BGD,MEX,2005,BGD_MEX,NA
BGD,MEX,2006,BGD_MEX,NA
BGD,MEX,2007,BGD_MEX,NA
BGD,MEX,2008,BGD_MEX,NA
BGD,MEX,2009,BGD_MEX,NA
BGD,MEX,2010,BGD_MEX,NA
BGD,MEX,2011,BGD_MEX,NA
BGD,MEX,2012,BGD_MEX,NA
BGD,MYS,1982,BGD_MYS,NA
BGD,MYS,1983,BGD_MYS,NA
BGD,MYS,1985,BGD_MYS,NA
BGD,MYS,1986,BGD_MYS,NA
BGD,MYS,1987,BGD_MYS,NA
BGD,MYS,1988,BGD_MYS,NA
BGD,MYS,1990,BGD_MYS,NA
BGD,MYS,1991,BGD_MYS,NA
BGD,MYS,1992,BGD_MYS,NA
BGD,MYS,1993,BGD_MYS,0.38848680504566663
BGD,MYS,1994,BGD_MYS,NA
BGD,MYS,1995,BGD_MYS,0.3992972368631209
BGD,MYS,1996,BGD_MYS,3.5771918249242827
BGD,MYS,1997,BGD_MYS,0.7109366946420256
BGD,MYS,1998,BGD_MYS,0.1444557980006982
BGD,MYS,1999,BGD_MYS,5.5371694736842105
BGD,MYS,2e3,BGD_MYS,0.42918526315789474
BGD,MYS,2001,BGD_MYS,0.47309973684210527
BGD,MYS,2002,BGD_MYS,0.1464907894736842
BGD,MYS,2003,BGD_MYS,NA
BGD,MYS,2004,BGD_MYS,10.03579932894737
BGD,MYS,2008,BGD_MYS,NA
BGD,MYS,2009,BGD_MYS,NA
BGD,MYS,2010,BGD_MYS,NA
BGD,MYS,2011,BGD_MYS,NA
BGD,MYS,2012,BGD_MYS,NA
BGD,NLD,1982,BGD_NLD,NA
BGD,NLD,1983,BGD_NLD,NA
BGD,NLD,1985,BGD_NLD,NA
BGD,NLD,1986,BGD_NLD,NA
BGD,NLD,1987,BGD_NLD,NA
BGD,NLD,1988,BGD_NLD,NA
BGD,NLD,1990,BGD_NLD,NA
BGD,NLD,1991,BGD_NLD,NA
BGD,NLD,1992,BGD_NLD,NA
BGD,NLD,1993,BGD_NLD,NA
BGD,NLD,1994,BGD_NLD,NA
BGD,NLD,1995,BGD_NLD,NA
BGD,NLD,1996,BGD_NLD,NA
BGD,NLD,1997,BGD_NLD,NA
BGD,NLD,1998,BGD_NLD,NA
BGD,NLD,1999,BGD_NLD,NA
BGD,NLD,2e3,BGD_NLD,NA
BGD,NLD,2001,BGD_NLD,NA
BGD,NLD,2002,BGD_NLD,NA
BGD,NLD,2003,BGD_NLD,NA
BGD,NLD,2004,BGD_NLD,NA
BGD,NLD,2005,BGD_NLD,NA
BGD,NLD,2006,BGD_NLD,NA
BGD,NLD,2007,BGD_NLD,NA
BGD,NLD,2008,BGD_NLD,NA
BGD,NLD,2009,BGD_NLD,NA
BGD,NLD,2010,BGD_NLD,NA
BGD,NLD,2011,BGD_NLD,NA
BGD,NLD,2012,BGD_NLD,NA
BGD,NOR,1986,BGD_NOR,NA
BGD,NOR,1987,BGD_NOR,NA
BGD,NOR,1988,BGD_NOR,NA
BGD,NOR,1990,BGD_NOR,NA
BGD,NOR,1991,BGD_NOR,NA
BGD,NOR,1992,BGD_NOR,NA
BGD,NOR,1993,BGD_NOR,NA
BGD,NOR,1994,BGD_NOR,NA
BGD,NOR,1995,BGD_NOR,NA
BGD,NOR,1996,BGD_NOR,NA
BGD,NOR,1997,BGD_NOR,NA
BGD,NOR,1998,BGD_NOR,NA
BGD,NOR,1999,BGD_NOR,NA
BGD,NOR,2e3,BGD_NOR,NA
BGD,NOR,2001,BGD_NOR,NA
BGD,NOR,2002,BGD_NOR,NA
BGD,NOR,2003,BGD_NOR,NA
BGD,NOR,2004,BGD_NOR,NA
BGD,NOR,2005,BGD_NOR,NA
BGD,NOR,2006,BGD_NOR,NA
BGD,NOR,2007,BGD_NOR,NA
BGD,NOR,2008,BGD_NOR,NA
BGD,NOR,2009,BGD_NOR,NA
BGD,NOR,2010,BGD_NOR,NA
BGD,NZL,1982,BGD_NZL,NA
BGD,NZL,1983,BGD_NZL,NA
BGD,NZL,1985,BGD_NZL,NA
BGD,NZL,1986,BGD_NZL,NA
BGD,NZL,1987,BGD_NZL,NA
BGD,NZL,1988,BGD_NZL,NA
BGD,NZL,1990,BGD_NZL,NA
BGD,NZL,1991,BGD_NZL,NA
BGD,NZL,1992,BGD_NZL,NA
BGD,NZL,1993,BGD_NZL,NA
BGD,NZL,1994,BGD_NZL,NA
BGD,NZL,1995,BGD_NZL,NA
BGD,NZL,1996,BGD_NZL,NA
BGD,NZL,1997,BGD_NZL,NA
BGD,NZL,1998,BGD_NZL,NA
BGD,NZL,1999,BGD_NZL,NA
BGD,NZL,2e3,BGD_NZL,-0.4543079753765077
BGD,NZL,2001,BGD_NZL,NA
BGD,NZL,2002,BGD_NZL,NA
BGD,NZL,2003,BGD_NZL,NA
BGD,NZL,2004,BGD_NZL,NA
BGD,NZL,2005,BGD_NZL,NA
BGD,NZL,2006,BGD_NZL,NA
BGD,NZL,2007,BGD_NZL,NA
BGD,NZL,2008,BGD_NZL,NA
BGD,NZL,2009,BGD_NZL,NA
BGD,NZL,2010,BGD_NZL,NA
BGD,NZL,2011,BGD_NZL,NA
BGD,NZL,2012,BGD_NZL,NA
BGD,POL,1996,BGD_POL,NA
BGD,POL,1997,BGD_POL,NA
BGD,POL,1998,BGD_POL,NA
BGD,POL,1999,BGD_POL,NA
BGD,POL,2e3,BGD_POL,NA
BGD,POL,2001,BGD_POL,NA
BGD,POL,2002,BGD_POL,NA
BGD,POL,2003,BGD_POL,NA
BGD,POL,2004,BGD_POL,NA
BGD,POL,2005,BGD_POL,NA
BGD,POL,2006,BGD_POL,NA
BGD,POL,2007,BGD_POL,NA
BGD,POL,2008,BGD_POL,NA
BGD,POL,2009,BGD_POL,NA
BGD,POL,2010,BGD_POL,NA
BGD,POL,2011,BGD_POL,NA
BGD,POL,2012,BGD_POL,NA
BGD,RUS,2007,BGD_RUS,NA
BGD,RUS,2008,BGD_RUS,NA
BGD,RUS,2009,BGD_RUS,NA
BGD,RUS,2010,BGD_RUS,NA
BGD,RUS,2011,BGD_RUS,NA
BGD,RUS,2012,BGD_RUS,NA
BGD,SWE,1982,BGD_SWE,NA
BGD,SWE,1983,BGD_SWE,NA
BGD,SWE,1985,BGD_SWE,NA
BGD,SWE,1986,BGD_SWE,1.4042096810873186
BGD,SWE,1987,BGD_SWE,0.7359110724176872
BGD,SWE,1988,BGD_SWE,2.0929796071583033
BGD,SWE,1990,BGD_SWE,NA
BGD,SWE,1991,BGD_SWE,NA
BGD,SWE,1992,BGD_SWE,NA
BGD,SWE,1993,BGD_SWE,1.2755301968412385
BGD,SWE,1994,BGD_SWE,NA
BGD,SWE,1995,BGD_SWE,NA
BGD,SWE,1996,BGD_SWE,NA
BGD,SWE,1997,BGD_SWE,NA
BGD,SWE,1998,BGD_SWE,NA
BGD,SWE,1999,BGD_SWE,-0.04465998501651451
BGD,SWE,2e3,BGD_SWE,NA
BGD,SWE,2001,BGD_SWE,-2
BGD,SWE,2002,BGD_SWE,NA
BGD,SWE,2003,BGD_SWE,-1
BGD,SWE,2004,BGD_SWE,-1
BGD,SWE,2005,BGD_SWE,-1
BGD,SWE,2006,BGD_SWE,-1
BGD,SWE,2007,BGD_SWE,-1
BGD,SWE,2008,BGD_SWE,-2
BGD,SWE,2009,BGD_SWE,-2
BGD,SWE,2010,BGD_SWE,NA
BGD,SWE,2011,BGD_SWE,-1
BGD,SWE,2012,BGD_SWE,-1
BGD,THA,1982,BGD_THA,NA
BGD,THA,1983,BGD_THA,NA
BGD,THA,1985,BGD_THA,NA
BGD,THA,1986,BGD_THA,NA
BGD,THA,1987,BGD_THA,NA
BGD,THA,1988,BGD_THA,NA
BGD,THA,1990,BGD_THA,NA
BGD,THA,1991,BGD_THA,NA
BGD,THA,1992,BGD_THA,NA
BGD,THA,1993,BGD_THA,NA
BGD,THA,1994,BGD_THA,NA
BGD,THA,1995,BGD_THA,NA
BGD,THA,1996,BGD_THA,NA
BGD,THA,1997,BGD_THA,NA
BGD,THA,1998,BGD_THA,NA
BGD,THA,1999,BGD_THA,NA
BGD,THA,2e3,BGD_THA,NA
BGD,THA,2001,BGD_THA,NA
BGD,THA,2002,BGD_THA,NA
BGD,THA,2003,BGD_THA,NA
BGD,THA,2004,BGD_THA,NA
BGD,THA,2005,BGD_THA,1
BGD,THA,2006,BGD_THA,9
BGD,THA,2007,BGD_THA,7
BGD,THA,2008,BGD_THA,6
BGD,THA,2009,BGD_THA,14
BGD,THA,2010,BGD_THA,23
BGD,THA,2011,BGD_THA,25
BGD,THA,2012,BGD_THA,30
BGD,TUR,2e3,BGD_TUR,NA
BGD,TUR,2001,BGD_TUR,NA
BGD,TUR,2002,BGD_TUR,NA
BGD,TUR,2003,BGD_TUR,NA
BGD,TUR,2004,BGD_TUR,NA
BGD,TUR,2005,BGD_TUR,NA
BGD,TUR,2006,BGD_TUR,NA
BGD,TUR,2007,BGD_TUR,NA
BGD,TUR,2008,BGD_TUR,NA
BGD,TUR,2009,BGD_TUR,NA
BGD,TUR,2010,BGD_TUR,NA
BGD,TUR,2011,BGD_TUR,NA
BGD,TUR,2012,BGD_TUR,NA
BGD,TWN,1982,BGD_TWN,NA
BGD,TWN,1983,BGD_TWN,NA
BGD,TWN,1985,BGD_TWN,NA
BGD,TWN,1986,BGD_TWN,NA
BGD,TWN,1987,BGD_TWN,NA
BGD,TWN,1988,BGD_TWN,NA
BGD,TWN,1990,BGD_TWN,NA
BGD,TWN,1991,BGD_TWN,NA
BGD,TWN,1992,BGD_TWN,NA
BGD,TWN,1993,BGD_TWN,NA
BGD,TWN,1994,BGD_TWN,NA
BGD,TWN,1995,BGD_TWN,NA
BGD,TWN,1996,BGD_TWN,NA
BGD,TWN,1997,BGD_TWN,NA
BGD,TWN,1998,BGD_TWN,NA
BGD,TWN,1999,BGD_TWN,NA
BGD,TWN,2e3,BGD_TWN,NA
BGD,TWN,2001,BGD_TWN,NA
BGD,TWN,2002,BGD_TWN,NA
BGD,TWN,2003,BGD_TWN,NA
BGD,TWN,2004,BGD_TWN,NA
BGD,TWN,2005,BGD_TWN,NA
BGD,TWN,2006,BGD_TWN,NA
BGD,TWN,2007,BGD_TWN,NA
BGD,TWN,2008,BGD_TWN,NA
BGD,TWN,2009,BGD_TWN,NA
BGD,TWN,2010,BGD_TWN,NA
BGD,TWN,2011,BGD_TWN,NA
BGD,TWN,2012,BGD_TWN,NA
BGD,USA,1982,BGD_USA,3
BGD,USA,1983,BGD_USA,-1
BGD,USA,1985,BGD_USA,-2
BGD,USA,1986,BGD_USA,-1
BGD,USA,1987,BGD_USA,NA
BGD,USA,1988,BGD_USA,NA
BGD,USA,1990,BGD_USA,1
BGD,USA,1991,BGD_USA,NA
BGD,USA,1992,BGD_USA,NA
BGD,USA,1993,BGD_USA,NA
BGD,USA,1994,BGD_USA,15
BGD,USA,1995,BGD_USA,5
BGD,USA,1996,BGD_USA,12
BGD,USA,1997,BGD_USA,27
BGD,USA,1998,BGD_USA,86
BGD,USA,1999,BGD_USA,-14
BGD,USA,2e3,BGD_USA,63
BGD,USA,2001,BGD_USA,7
BGD,USA,2002,BGD_USA,28
BGD,USA,2003,BGD_USA,-22
BGD,USA,2004,BGD_USA,-2
BGD,USA,2005,BGD_USA,103
BGD,USA,2006,BGD_USA,174
BGD,USA,2007,BGD_USA,29
BGD,USA,2008,BGD_USA,28
BGD,USA,2009,BGD_USA,NA
BGD,USA,2010,BGD_USA,NA
BGD,USA,2011,BGD_USA,30
BGD,USA,2012,BGD_USA,NA
BGD,VEN,1990,BGD_VEN,NA
BGD,VEN,1991,BGD_VEN,NA
BGD,VEN,1992,BGD_VEN,NA
BGD,VEN,1993,BGD_VEN,NA
BGD,VEN,1994,BGD_VEN,NA
BGD,VEN,1995,BGD_VEN,NA
BGD,VEN,1996,BGD_VEN,NA
BGD,VEN,1997,BGD_VEN,NA
BGD,VEN,1998,BGD_VEN,NA
BGD,VEN,1999,BGD_VEN,NA
BGD,VEN,2e3,BGD_VEN,NA
BGD,VEN,2001,BGD_VEN,NA
BGD,VEN,2002,BGD_VEN,NA
BGD,VEN,2003,BGD_VEN,NA
BGD,VEN,2004,BGD_VEN,NA
BGD,VEN,2005,BGD_VEN,NA
BGD,VEN,2006,BGD_VEN,NA
BGD,VEN,2007,BGD_VEN,NA
BGD,VEN,2008,BGD_VEN,NA
BGD,VEN,2009,BGD_VEN,NA
BGD,VEN,2010,BGD_VEN,NA
BGD,VEN,2011,BGD_VEN,NA
BGD,VEN,2012,BGD_VEN,NA
BGD,ZAF,2001,BGD_ZAF,NA
BGD,ZAF,2002,BGD_ZAF,NA
BGD,ZAF,2003,BGD_ZAF,NA
BGD,ZAF,2004,BGD_ZAF,NA
BGD,ZAF,2005,BGD_ZAF,NA
BGD,ZAF,2006,BGD_ZAF,NA
BGD,ZAF,2007,BGD_ZAF,NA
BGD,ZAF,2008,BGD_ZAF,NA
BGD,ZAF,2009,BGD_ZAF,NA
BGD,ZAF,2010,BGD_ZAF,NA
BGD,ZAF,2011,BGD_ZAF,NA
BGD,ZAF,2012,BGD_ZAF,NA
BGR,ARG,1992,ARG_BGR,NA
BGR,ARG,1993,ARG_BGR,NA
BGR,ARG,1994,ARG_BGR,NA
BGR,ARG,1995,ARG_BGR,NA
BGR,ARG,1996,ARG_BGR,NA
BGR,ARG,1997,ARG_BGR,NA
BGR,ARG,1998,ARG_BGR,NA
BGR,ARG,1999,ARG_BGR,NA
BGR,ARG,2e3,ARG_BGR,NA
BGR,ARG,2001,ARG_BGR,NA
BGR,ARG,2002,ARG_BGR,NA
BGR,ARG,2003,ARG_BGR,NA
BGR,ARG,2004,ARG_BGR,NA
BGR,ARG,2005,ARG_BGR,NA
BGR,ARG,2006,ARG_BGR,NA
BGR,ARG,2007,ARG_BGR,1
BGR,ARG,2008,ARG_BGR,NA
BGR,ARG,2009,ARG_BGR,NA
BGR,ARG,2010,ARG_BGR,-1
BGR,ARG,2011,ARG_BGR,NA
BGR,ARG,2012,ARG_BGR,1
BGR,AUS,1992,AUS_BGR,NA
BGR,AUS,1993,AUS_BGR,NA
BGR,AUS,1994,AUS_BGR,NA
BGR,AUS,1995,AUS_BGR,NA
BGR,AUS,1996,AUS_BGR,NA
BGR,AUS,1997,AUS_BGR,NA
BGR,AUS,1998,AUS_BGR,NA
BGR,AUS,1999,AUS_BGR,NA
BGR,AUS,2e3,AUS_BGR,NA
BGR,AUS,2001,AUS_BGR,NA
BGR,AUS,2002,AUS_BGR,NA
BGR,AUS,2003,AUS_BGR,NA
BGR,AUS,2004,AUS_BGR,NA
BGR,AUS,2005,AUS_BGR,NA
BGR,AUS,2006,AUS_BGR,NA
BGR,AUS,2007,AUS_BGR,NA
BGR,AUS,2008,AUS_BGR,NA
BGR,AUS,2009,AUS_BGR,NA
BGR,AUS,2010,AUS_BGR,NA
BGR,AUS,2011,AUS_BGR,NA
BGR,AUS,2012,AUS_BGR,NA
BGR,AUT,1989,AUT_BGR,NA
BGR,AUT,1990,AUT_BGR,NA
BGR,AUT,1991,AUT_BGR,NA
BGR,AUT,1992,AUT_BGR,3.7564631050203383
BGR,AUT,1993,AUT_BGR,NA
BGR,AUT,1994,AUT_BGR,6.023700292423261
BGR,AUT,1995,AUT_BGR,-7.764806824381292
BGR,AUT,1996,AUT_BGR,28.466485935049967
BGR,AUT,1997,AUT_BGR,22.336818472329202
BGR,AUT,1998,AUT_BGR,2.2231503097963508
BGR,AUT,1999,AUT_BGR,21.307717143124812
BGR,AUT,2e3,AUT_BGR,13.819789587577995
BGR,AUT,2001,AUT_BGR,30
BGR,AUT,2002,AUT_BGR,807
BGR,AUT,2003,AUT_BGR,146
BGR,AUT,2004,AUT_BGR,-216
BGR,AUT,2005,AUT_BGR,1130
BGR,AUT,2006,AUT_BGR,240
BGR,AUT,2007,AUT_BGR,2153
BGR,AUT,2008,AUT_BGR,1559
BGR,AUT,2009,AUT_BGR,531
BGR,AUT,2010,AUT_BGR,173
BGR,AUT,2011,AUT_BGR,466
BGR,AUT,2012,AUT_BGR,152
BGR,BEL,2002,BEL_BGR,NA
BGR,BEL,2003,BEL_BGR,-8
BGR,BEL,2004,BEL_BGR,NA
BGR,BEL,2005,BEL_BGR,NA
BGR,BEL,2006,BEL_BGR,NA
BGR,BEL,2007,BEL_BGR,NA
BGR,BEL,2008,BEL_BGR,NA
BGR,BEL,2009,BEL_BGR,-107
BGR,BEL,2010,BEL_BGR,193
BGR,BEL,2011,BEL_BGR,-234
BGR,BEL,2012,BEL_BGR,-15
BGR,BRA,1990,BGR_BRA,NA
BGR,BRA,1991,BGR_BRA,NA
BGR,BRA,1992,BGR_BRA,NA
BGR,BRA,1993,BGR_BRA,NA
BGR,BRA,1994,BGR_BRA,NA
BGR,BRA,1995,BGR_BRA,NA
BGR,BRA,1996,BGR_BRA,NA
BGR,BRA,1997,BGR_BRA,NA
BGR,BRA,1998,BGR_BRA,NA
BGR,BRA,1999,BGR_BRA,NA
BGR,BRA,2e3,BGR_BRA,NA
BGR,BRA,2001,BGR_BRA,NA
BGR,BRA,2002,BGR_BRA,NA
BGR,BRA,2006,BGR_BRA,NA
BGR,BRA,2007,BGR_BRA,NA
BGR,BRA,2008,BGR_BRA,NA
BGR,BRA,2009,BGR_BRA,NA
BGR,BRA,2010,BGR_BRA,NA
BGR,BRA,2011,BGR_BRA,NA
BGR,BRA,2012,BGR_BRA,NA
BGR,CAN,1989,BGR_CAN,NA
BGR,CAN,1990,BGR_CAN,NA
BGR,CAN,1991,BGR_CAN,NA
BGR,CAN,1992,BGR_CAN,NA
BGR,CAN,1993,BGR_CAN,NA
BGR,CAN,1994,BGR_CAN,NA
BGR,CAN,1995,BGR_CAN,NA
BGR,CAN,1996,BGR_CAN,NA
BGR,CAN,1997,BGR_CAN,NA
BGR,CAN,1998,BGR_CAN,NA
BGR,CAN,1999,BGR_CAN,NA
BGR,CAN,2e3,BGR_CAN,NA
BGR,CAN,2001,BGR_CAN,NA
BGR,CAN,2002,BGR_CAN,NA
BGR,CAN,2003,BGR_CAN,NA
BGR,CHE,1993,BGR_CHE,NA
BGR,CHE,1994,BGR_CHE,NA
BGR,CHE,1995,BGR_CHE,NA
BGR,CHE,1996,BGR_CHE,NA
BGR,CHE,1997,BGR_CHE,NA
BGR,CHE,1998,BGR_CHE,NA
BGR,CHE,1999,BGR_CHE,NA
BGR,CHE,2e3,BGR_CHE,NA
BGR,CHE,2001,BGR_CHE,1
BGR,CHE,2002,BGR_CHE,1
BGR,CHE,2003,BGR_CHE,28
BGR,CHE,2004,BGR_CHE,23
BGR,CHE,2005,BGR_CHE,63
BGR,CHE,2006,BGR_CHE,46
BGR,CHE,2007,BGR_CHE,74
BGR,CHE,2008,BGR_CHE,-8
BGR,CHE,2009,BGR_CHE,-134
BGR,CHE,2010,BGR_CHE,98
BGR,CHE,2011,BGR_CHE,10
BGR,CHE,2012,BGR_CHE,27
BGR,CHL,1992,BGR_CHL,NA
BGR,CHL,1993,BGR_CHL,NA
BGR,CHL,1994,BGR_CHL,NA
BGR,CHL,1995,BGR_CHL,NA
BGR,CHL,1996,BGR_CHL,NA
BGR,CHL,1997,BGR_CHL,NA
BGR,CHL,1998,BGR_CHL,NA
BGR,CHL,1999,BGR_CHL,NA
BGR,CHL,2e3,BGR_CHL,NA
BGR,CHL,2001,BGR_CHL,NA
BGR,CHL,2002,BGR_CHL,NA
BGR,CHL,2003,BGR_CHL,NA
BGR,CHL,2004,BGR_CHL,NA
BGR,CHL,2005,BGR_CHL,NA
BGR,CHL,2006,BGR_CHL,NA
BGR,CHL,2007,BGR_CHL,NA
BGR,CHL,2008,BGR_CHL,NA
BGR,CHL,2009,BGR_CHL,NA
BGR,CHL,2010,BGR_CHL,NA
BGR,CHL,2011,BGR_CHL,NA
BGR,CHL,2012,BGR_CHL,NA
BGR,CHN,2003,BGR_CHN,NA
BGR,CHN,2004,BGR_CHN,NA
BGR,CHN,2005,BGR_CHN,2
BGR,CHN,2006,BGR_CHN,NA
BGR,CHN,2007,BGR_CHN,NA
BGR,CHN,2008,BGR_CHN,NA
BGR,CHN,2009,BGR_CHN,-2
BGR,CHN,2010,BGR_CHN,16
BGR,CHN,2011,BGR_CHN,54
BGR,CHN,2012,BGR_CHN,54
BGR,COL,1992,BGR_COL,NA
BGR,COL,1993,BGR_COL,NA
BGR,COL,1994,BGR_COL,NA
BGR,COL,1995,BGR_COL,NA
BGR,COL,1996,BGR_COL,NA
BGR,COL,1997,BGR_COL,NA
BGR,COL,1998,BGR_COL,NA
BGR,COL,1999,BGR_COL,NA
BGR,COL,2e3,BGR_COL,NA
BGR,COL,2001,BGR_COL,NA
BGR,COL,2002,BGR_COL,NA
BGR,COL,2003,BGR_COL,NA
BGR,COL,2004,BGR_COL,NA
BGR,COL,2005,BGR_COL,NA
BGR,COL,2006,BGR_COL,NA
BGR,COL,2007,BGR_COL,NA
BGR,COL,2008,BGR_COL,NA
BGR,COL,2009,BGR_COL,NA
BGR,COL,2010,BGR_COL,NA
BGR,COL,2011,BGR_COL,NA
BGR,COL,2012,BGR_COL,NA
BGR,DEU,1989,BGR_DEU,4.161251888257697
BGR,DEU,1990,BGR_DEU,13.315423987918772
BGR,DEU,1991,BGR_DEU,21.213673668606962
BGR,DEU,1992,BGR_DEU,5.009650049626997
BGR,DEU,1993,BGR_DEU,9.463769869111848
BGR,DEU,1994,BGR_DEU,118.1122264741587
BGR,DEU,1995,BGR_DEU,16.376713905926188
BGR,DEU,1996,BGR_DEU,50.690384577045
BGR,DEU,1997,BGR_DEU,33.8367184526487
BGR,DEU,1998,BGR_DEU,90.02951121517101
BGR,DEU,1999,BGR_DEU,53.26943713605587
BGR,DEU,2e3,BGR_DEU,41.459328453124556
BGR,DEU,2001,BGR_DEU,57
BGR,DEU,2002,BGR_DEU,58
BGR,DEU,2003,BGR_DEU,-68
BGR,DEU,2004,BGR_DEU,266
BGR,DEU,2005,BGR_DEU,163
BGR,DEU,2006,BGR_DEU,262
BGR,DEU,2007,BGR_DEU,412
BGR,DEU,2008,BGR_DEU,757
BGR,DEU,2009,BGR_DEU,1075
BGR,DEU,2010,BGR_DEU,-1
BGR,DEU,2011,BGR_DEU,-227
BGR,DEU,2012,BGR_DEU,-53
BGR,DNK,1989,BGR_DNK,NA
BGR,DNK,1990,BGR_DNK,NA
BGR,DNK,1991,BGR_DNK,NA
BGR,DNK,1992,BGR_DNK,NA
BGR,DNK,1993,BGR_DNK,NA
BGR,DNK,1994,BGR_DNK,NA
BGR,DNK,1995,BGR_DNK,NA
BGR,DNK,1996,BGR_DNK,NA
BGR,DNK,1997,BGR_DNK,NA
BGR,DNK,1998,BGR_DNK,NA
BGR,DNK,1999,BGR_DNK,NA
BGR,DNK,2e3,BGR_DNK,NA
BGR,DNK,2001,BGR_DNK,NA
BGR,DNK,2002,BGR_DNK,NA
BGR,DNK,2003,BGR_DNK,NA
BGR,DNK,2004,BGR_DNK,NA
BGR,DNK,2005,BGR_DNK,16
BGR,DNK,2006,BGR_DNK,9
BGR,DNK,2007,BGR_DNK,7
BGR,DNK,2008,BGR_DNK,44
BGR,DNK,2009,BGR_DNK,NA
BGR,DNK,2010,BGR_DNK,NA
BGR,DNK,2011,BGR_DNK,NA
BGR,DNK,2012,BGR_DNK,NA
BGR,ESP,1992,BGR_ESP,NA
BGR,ESP,1993,BGR_ESP,NA
BGR,ESP,1994,BGR_ESP,NA
BGR,ESP,1995,BGR_ESP,NA
BGR,ESP,1996,BGR_ESP,NA
BGR,ESP,1997,BGR_ESP,NA
BGR,ESP,1998,BGR_ESP,NA
BGR,ESP,1999,BGR_ESP,NA
BGR,ESP,2e3,BGR_ESP,NA
BGR,ESP,2001,BGR_ESP,NA
BGR,ESP,2002,BGR_ESP,NA
BGR,ESP,2003,BGR_ESP,6
BGR,ESP,2004,BGR_ESP,12
BGR,ESP,2005,BGR_ESP,58
BGR,ESP,2006,BGR_ESP,188
BGR,ESP,2007,BGR_ESP,424
BGR,ESP,2008,BGR_ESP,103
BGR,ESP,2009,BGR_ESP,71
BGR,ESP,2010,BGR_ESP,NA
BGR,ESP,2011,BGR_ESP,NA
BGR,ESP,2012,BGR_ESP,NA
BGR,FIN,1989,BGR_FIN,NA
BGR,FIN,1990,BGR_FIN,NA
BGR,FIN,1991,BGR_FIN,NA
BGR,FIN,1992,BGR_FIN,NA
BGR,FIN,1993,BGR_FIN,NA
BGR,FIN,1994,BGR_FIN,NA
BGR,FIN,1995,BGR_FIN,NA
BGR,FIN,1996,BGR_FIN,NA
BGR,FIN,1997,BGR_FIN,NA
BGR,FIN,1998,BGR_FIN,NA
BGR,FIN,1999,BGR_FIN,NA
BGR,FIN,2e3,BGR_FIN,NA
BGR,FIN,2001,BGR_FIN,NA
BGR,FIN,2002,BGR_FIN,NA
BGR,FIN,2003,BGR_FIN,NA
BGR,FIN,2004,BGR_FIN,NA
BGR,FIN,2005,BGR_FIN,NA
BGR,FIN,2006,BGR_FIN,NA
BGR,FIN,2007,BGR_FIN,NA
BGR,FIN,2008,BGR_FIN,NA
BGR,FIN,2009,BGR_FIN,9
BGR,FIN,2010,BGR_FIN,NA
BGR,FIN,2011,BGR_FIN,NA
BGR,FIN,2012,BGR_FIN,NA
BGR,FRA,1989,BGR_FRA,NA
BGR,FRA,1990,BGR_FRA,NA
BGR,FRA,1991,BGR_FRA,5.67162866101749
BGR,FRA,1992,BGR_FRA,NA
BGR,FRA,1993,BGR_FRA,2.825237885906099
BGR,FRA,1994,BGR_FRA,5.223303535529284
BGR,FRA,1995,BGR_FRA,1.001713366075793
